Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
13726,Reunion,France,2020-03-02,0.0,0.0
13727,Reunion,France,2020-03-03,0.0,0.0
13728,Reunion,France,2020-03-04,0.0,0.0
13729,Reunion,France,2020-03-05,0.0,0.0
13730,Reunion,France,2020-03-06,0.0,0.0
13731,Reunion,France,2020-03-07,0.0,0.0
13732,Reunion,France,2020-03-08,0.0,0.0
13733,Reunion,France,2020-03-09,0.0,0.0
13734,Reunion,France,2020-03-10,0.0,0.0
13735,Reunion,France,2020-03-11,1.0,0.0
13736,Reunion,France,2020-03-12,1.0,0.0
13737,Reunion,France,2020-03-13,5.0,0.0
13738,Reunion,France,2020-03-14,6.0,0.0
13739,Reunion,France,2020-03-15,7.0,0.0
13740,Reunion,France,2020-03-16,9.0,0.0
13741,Reunion,France,2020-03-17,9.0,0.0
13742,Reunion,France,2020-03-18,12.0,0.0
13743,Reunion,France,2020-03-19,14.0,0.0
13744,Reunion,France,2020-03-20,28.0,0.0
13745,Reunion,France,2020-03-21,45.0,0.0
13746,Reunion,France,2020-03-22,64.0,0.0
13747,Reunion,France,2020-03-23,71.0,0.0
13748,Reunion,France,2020-03-24,94.0,0.0
13749,Reunion,France,2020-03-25,111.0,0.0
13750,Reunion,France,2020-03-26,135.0,0.0
13751,Reunion,France,2020-03-27,145.0,0.0
13752,Reunion,France,2020-03-28,183.0,0.0
13753,Reunion,France,2020-03-29,183.0,0.0
13754,Reunion,France,2020-03-30,224.0,0.0
13755,Reunion,France,2020-03-31,247.0,0.0
13756,Reunion,France,2020-04-01,281.0,0.0
13757,Reunion,France,2020-04-02,308.0,0.0
13758,Reunion,France,2020-04-03,321.0,0.0
13759,Reunion,France,2020-04-04,334.0,0.0
13760,Reunion,France,2020-04-05,344.0,0.0
13761,Reunion,France,2020-04-06,349.0,0.0
13762,Reunion,France,2020-04-07,358.0,0.0
13763,Reunion,France,2020-04-08,358.0,0.0
13764,Reunion,France,2020-04-09,362.0,0.0
13765,Reunion,France,2020-04-10,382.0,0.0
13766,Reunion,France,2020-04-11,388.0,0.0
13767,Reunion,France,2020-04-12,389.0,0.0
13768,Reunion,France,2020-04-13,391.0,0.0
13769,Reunion,France,2020-04-14,391.0,0.0
13770,Reunion,France,2020-04-15,391.0,0.0
13771,Reunion,France,2020-04-16,394.0,0.0
13772,Reunion,France,2020-04-17,402.0,0.0
13773,Reunion,France,2020-04-18,407.0,0.0
13774,Reunion,France,2020-04-19,408.0,0.0
13775,Reunion,France,2020-04-20,408.0,0.0
13776,Reunion,France,2020-04-21,410.0,0.0
13777,Reunion,France,2020-04-22,410.0,0.0
13778,Reunion,France,2020-04-23,412.0,0.0
13779,Reunion,France,2020-04-24,412.0,0.0
13780,Reunion,France,2020-04-25,417.0,0.0
13781,Reunion,France,2020-04-26,417.0,0.0
13782,Reunion,France,2020-04-27,418.0,0.0
13783,Reunion,France,2020-04-28,418.0,0.0
13784,Reunion,France,2020-04-29,420.0,0.0
13785,Reunion,France,2020-04-30,420.0,0.0
13786,Reunion,France,2020-05-01,422.0,0.0
13787,Reunion,France,2020-05-02,423.0,0.0
13788,Reunion,France,2020-05-03,423.0,0.0
13789,Reunion,France,2020-05-04,424.0,0.0
13790,Reunion,France,2020-05-05,424.0,0.0
13791,Reunion,France,2020-05-06,425.0,0.0
13792,Reunion,France,2020-05-07,427.0,0.0
13793,Reunion,France,2020-05-08,426.0,0.0
13794,Reunion,France,2020-05-09,431.0,0.0
13795,Reunion,France,2020-05-10,436.0,0.0
13796,Reunion,France,2020-05-11,436.0,0.0
13797,Reunion,France,2020-05-12,437.0,0.0
13798,Reunion,France,2020-05-13,439.0,0.0
13799,Reunion,France,2020-05-14,440.0,0.0
13800,Reunion,France,2020-05-15,441.0,0.0
13801,Saint Barthelemy,France,2020-01-22,0.0,0.0
13802,Saint Barthelemy,France,2020-01-23,0.0,0.0
13803,Saint Barthelemy,France,2020-01-24,0.0,0.0
13804,Saint Barthelemy,France,2020-01-25,0.0,0.0
13805,Saint Barthelemy,France,2020-01-26,0.0,0.0
13806,Saint Barthelemy,France,2020-01-27,0.0,0.0
13807,Saint Barthelemy,France,2020-01-28,0.0,0.0
13808,Saint Barthelemy,France,2020-01-29,0.0,0.0
13809,Saint Barthelemy,France,2020-01-30,0.0,0.0
13810,Saint Barthelemy,France,2020-01-31,0.0,0.0
13811,Saint Barthelemy,France,2020-02-01,0.0,0.0
13812,Saint Barthelemy,France,2020-02-02,0.0,0.0
13813,Saint Barthelemy,France,2020-02-03,0.0,0.0
13814,Saint Barthelemy,France,2020-02-04,0.0,0.0
13815,Saint Barthelemy,France,2020-02-05,0.0,0.0
13816,Saint Barthelemy,France,2020-02-06,0.0,0.0
13817,Saint Barthelemy,France,2020-02-07,0.0,0.0
13818,Saint Barthelemy,France,2020-02-08,0.0,0.0
13819,Saint Barthelemy,France,2020-02-09,0.0,0.0
13820,Saint Barthelemy,France,2020-02-10,0.0,0.0
13821,Saint Barthelemy,France,2020-02-11,0.0,0.0
13822,Saint Barthelemy,France,2020-02-12,0.0,0.0
13823,Saint Barthelemy,France,2020-02-13,0.0,0.0
13824,Saint Barthelemy,France,2020-02-14,0.0,0.0
13825,Saint Barthelemy,France,2020-02-15,0.0,0.0
13826,Saint Barthelemy,France,2020-02-16,0.0,0.0
13827,Saint Barthelemy,France,2020-02-17,0.0,0.0
13828,Saint Barthelemy,France,2020-02-18,0.0,0.0
13829,Saint Barthelemy,France,2020-02-19,0.0,0.0
13830,Saint Barthelemy,France,2020-02-20,0.0,0.0
13831,Saint Barthelemy,France,2020-02-21,0.0,0.0
13832,Saint Barthelemy,France,2020-02-22,0.0,0.0
13833,Saint Barthelemy,France,2020-02-23,0.0,0.0
13834,Saint Barthelemy,France,2020-02-24,0.0,0.0
13835,Saint Barthelemy,France,2020-02-25,0.0,0.0
13836,Saint Barthelemy,France,2020-02-26,0.0,0.0
13837,Saint Barthelemy,France,2020-02-27,0.0,0.0
13838,Saint Barthelemy,France,2020-02-28,0.0,0.0
13839,Saint Barthelemy,France,2020-02-29,0.0,0.0
13840,Saint Barthelemy,France,2020-03-01,0.0,0.0
13841,Saint Barthelemy,France,2020-03-02,0.0,0.0
13842,Saint Barthelemy,France,2020-03-03,0.0,0.0
13843,Saint Barthelemy,France,2020-03-04,3.0,0.0
13844,Saint Barthelemy,France,2020-03-05,3.0,0.0
13845,Saint Barthelemy,France,2020-03-06,3.0,0.0
13846,Saint Barthelemy,France,2020-03-07,3.0,0.0
13847,Saint Barthelemy,France,2020-03-08,3.0,0.0
13848,Saint Barthelemy,France,2020-03-09,1.0,0.0
13849,Saint Barthelemy,France,2020-03-10,1.0,0.0
13850,Saint Barthelemy,France,2020-03-11,1.0,0.0
13851,Saint Barthelemy,France,2020-03-12,1.0,0.0
13852,Saint Barthelemy,France,2020-03-13,1.0,0.0
13853,Saint Barthelemy,France,2020-03-14,1.0,0.0
13854,Saint Barthelemy,France,2020-03-15,1.0,0.0
13855,Saint Barthelemy,France,2020-03-16,3.0,0.0
13856,Saint Barthelemy,France,2020-03-17,3.0,0.0
13857,Saint Barthelemy,France,2020-03-18,3.0,0.0
13858,Saint Barthelemy,France,2020-03-19,3.0,0.0
13859,Saint Barthelemy,France,2020-03-20,3.0,0.0
13860,Saint Barthelemy,France,2020-03-21,3.0,0.0
13861,Saint Barthelemy,France,2020-03-22,3.0,0.0
13862,Saint Barthelemy,France,2020-03-23,3.0,0.0
13863,Saint Barthelemy,France,2020-03-24,3.0,0.0
13864,Saint Barthelemy,France,2020-03-25,3.0,0.0
13865,Saint Barthelemy,France,2020-03-26,3.0,0.0
13866,Saint Barthelemy,France,2020-03-27,5.0,0.0
13867,Saint Barthelemy,France,2020-03-28,5.0,0.0
13868,Saint Barthelemy,France,2020-03-29,5.0,0.0
13869,Saint Barthelemy,France,2020-03-30,6.0,0.0
13870,Saint Barthelemy,France,2020-03-31,6.0,0.0
13871,Saint Barthelemy,France,2020-04-01,6.0,0.0
13872,Saint Barthelemy,France,2020-04-02,6.0,0.0
13873,Saint Barthelemy,France,2020-04-03,6.0,0.0
13874,Saint Barthelemy,France,2020-04-04,6.0,0.0
13875,Saint Barthelemy,France,2020-04-05,6.0,0.0
13876,Saint Barthelemy,France,2020-04-06,6.0,0.0
13877,Saint Barthelemy,France,2020-04-07,6.0,0.0
13878,Saint Barthelemy,France,2020-04-08,6.0,0.0
13879,Saint Barthelemy,France,2020-04-09,6.0,0.0
13880,Saint Barthelemy,France,2020-04-10,6.0,0.0
13881,Saint Barthelemy,France,2020-04-11,6.0,0.0
13882,Saint Barthelemy,France,2020-04-12,6.0,0.0
13883,Saint Barthelemy,France,2020-04-13,6.0,0.0
13884,Saint Barthelemy,France,2020-04-14,6.0,0.0
13885,Saint Barthelemy,France,2020-04-15,6.0,0.0
13886,Saint Barthelemy,France,2020-04-16,6.0,0.0
13887,Saint Barthelemy,France,2020-04-17,6.0,0.0
13888,Saint Barthelemy,France,2020-04-18,6.0,0.0
13889,Saint Barthelemy,France,2020-04-19,6.0,0.0
13890,Saint Barthelemy,France,2020-04-20,6.0,0.0
13891,Saint Barthelemy,France,2020-04-21,6.0,0.0
13892,Saint Barthelemy,France,2020-04-22,6.0,0.0
13893,Saint Barthelemy,France,2020-04-23,6.0,0.0
13894,Saint Barthelemy,France,2020-04-24,6.0,0.0
13895,Saint Barthelemy,France,2020-04-25,6.0,0.0
13896,Saint Barthelemy,France,2020-04-26,6.0,0.0
13897,Saint Barthelemy,France,2020-04-27,6.0,0.0
13898,Saint Barthelemy,France,2020-04-28,6.0,0.0
13899,Saint Barthelemy,France,2020-04-29,6.0,0.0
13900,Saint Barthelemy,France,2020-04-30,6.0,0.0
13901,Saint Barthelemy,France,2020-05-01,6.0,0.0
13902,Saint Barthelemy,France,2020-05-02,6.0,0.0
13903,Saint Barthelemy,France,2020-05-03,6.0,0.0
13904,Saint Barthelemy,France,2020-05-04,6.0,0.0
13905,Saint Barthelemy,France,2020-05-05,6.0,0.0
13906,Saint Barthelemy,France,2020-05-06,6.0,0.0
13907,Saint Barthelemy,France,2020-05-07,6.0,0.0
13908,Saint Barthelemy,France,2020-05-08,6.0,0.0
13909,Saint Barthelemy,France,2020-05-09,6.0,0.0
13910,Saint Barthelemy,France,2020-05-10,6.0,0.0
13911,Saint Barthelemy,France,2020-05-11,6.0,0.0
13912,Saint Barthelemy,France,2020-05-12,6.0,0.0
13913,Saint Barthelemy,France,2020-05-13,6.0,0.0
13914,Saint Barthelemy,France,2020-05-14,6.0,0.0
13915,Saint Barthelemy,France,2020-05-15,6.0,0.0
13916,Saint Pierre and Miquelon,France,2020-01-22,0.0,0.0
13917,Saint Pierre and Miquelon,France,2020-01-23,0.0,0.0
13918,Saint Pierre and Miquelon,France,2020-01-24,0.0,0.0
13919,Saint Pierre and Miquelon,France,2020-01-25,0.0,0.0
13920,Saint Pierre and Miquelon,France,2020-01-26,0.0,0.0
13921,Saint Pierre and Miquelon,France,2020-01-27,0.0,0.0
13922,Saint Pierre and Miquelon,France,2020-01-28,0.0,0.0
13923,Saint Pierre and Miquelon,France,2020-01-29,0.0,0.0
13924,Saint Pierre and Miquelon,France,2020-01-30,0.0,0.0
13925,Saint Pierre and Miquelon,France,2020-01-31,0.0,0.0
13926,Saint Pierre and Miquelon,France,2020-02-01,0.0,0.0
13927,Saint Pierre and Miquelon,France,2020-02-02,0.0,0.0
13928,Saint Pierre and Miquelon,France,2020-02-03,0.0,0.0
13929,Saint Pierre and Miquelon,France,2020-02-04,0.0,0.0
13930,Saint Pierre and Miquelon,France,2020-02-05,0.0,0.0
13931,Saint Pierre and Miquelon,France,2020-02-06,0.0,0.0
13932,Saint Pierre and Miquelon,France,2020-02-07,0.0,0.0
13933,Saint Pierre and Miquelon,France,2020-02-08,0.0,0.0
13934,Saint Pierre and Miquelon,France,2020-02-09,0.0,0.0
13935,Saint Pierre and Miquelon,France,2020-02-10,0.0,0.0
13936,Saint Pierre and Miquelon,France,2020-02-11,0.0,0.0
13937,Saint Pierre and Miquelon,France,2020-02-12,0.0,0.0
13938,Saint Pierre and Miquelon,France,2020-02-13,0.0,0.0
13939,Saint Pierre and Miquelon,France,2020-02-14,0.0,0.0
13940,Saint Pierre and Miquelon,France,2020-02-15,0.0,0.0
13941,Saint Pierre and Miquelon,France,2020-02-16,0.0,0.0
13942,Saint Pierre and Miquelon,France,2020-02-17,0.0,0.0
13943,Saint Pierre and Miquelon,France,2020-02-18,0.0,0.0
13944,Saint Pierre and Miquelon,France,2020-02-19,0.0,0.0
13945,Saint Pierre and Miquelon,France,2020-02-20,0.0,0.0
13946,Saint Pierre and Miquelon,France,2020-02-21,0.0,0.0
13947,Saint Pierre and Miquelon,France,2020-02-22,0.0,0.0
13948,Saint Pierre and Miquelon,France,2020-02-23,0.0,0.0
13949,Saint Pierre and Miquelon,France,2020-02-24,0.0,0.0
13950,Saint Pierre and Miquelon,France,2020-02-25,0.0,0.0
13951,Saint Pierre and Miquelon,France,2020-02-26,0.0,0.0
13952,Saint Pierre and Miquelon,France,2020-02-27,0.0,0.0
13953,Saint Pierre and Miquelon,France,2020-02-28,0.0,0.0
13954,Saint Pierre and Miquelon,France,2020-02-29,0.0,0.0
13955,Saint Pierre and Miquelon,France,2020-03-01,0.0,0.0
13956,Saint Pierre and Miquelon,France,2020-03-02,0.0,0.0
13957,Saint Pierre and Miquelon,France,2020-03-03,0.0,0.0
13958,Saint Pierre and Miquelon,France,2020-03-04,0.0,0.0
13959,Saint Pierre and Miquelon,France,2020-03-05,0.0,0.0
13960,Saint Pierre and Miquelon,France,2020-03-06,0.0,0.0
13961,Saint Pierre and Miquelon,France,2020-03-07,0.0,0.0
13962,Saint Pierre and Miquelon,France,2020-03-08,0.0,0.0
13963,Saint Pierre and Miquelon,France,2020-03-09,0.0,0.0
13964,Saint Pierre and Miquelon,France,2020-03-10,0.0,0.0
13965,Saint Pierre and Miquelon,France,2020-03-11,0.0,0.0
13966,Saint Pierre and Miquelon,France,2020-03-12,0.0,0.0
13967,Saint Pierre and Miquelon,France,2020-03-13,0.0,0.0
13968,Saint Pierre and Miquelon,France,2020-03-14,0.0,0.0
13969,Saint Pierre and Miquelon,France,2020-03-15,0.0,0.0
13970,Saint Pierre and Miquelon,France,2020-03-16,0.0,0.0
13971,Saint Pierre and Miquelon,France,2020-03-17,0.0,0.0
13972,Saint Pierre and Miquelon,France,2020-03-18,0.0,0.0
13973,Saint Pierre and Miquelon,France,2020-03-19,0.0,0.0
13974,Saint Pierre and Miquelon,France,2020-03-20,0.0,0.0
13975,Saint Pierre and Miquelon,France,2020-03-21,0.0,0.0
13976,Saint Pierre and Miquelon,France,2020-03-22,0.0,0.0
13977,Saint Pierre and Miquelon,France,2020-03-23,0.0,0.0
13978,Saint Pierre and Miquelon,France,2020-03-24,0.0,0.0
13979,Saint Pierre and Miquelon,France,2020-03-25,0.0,0.0
13980,Saint Pierre and Miquelon,France,2020-03-26,0.0,0.0
13981,Saint Pierre and Miquelon,France,2020-03-27,0.0,0.0
13982,Saint Pierre and Miquelon,France,2020-03-28,0.0,0.0
13983,Saint Pierre and Miquelon,France,2020-03-29,0.0,0.0
13984,Saint Pierre and Miquelon,France,2020-03-30,0.0,0.0
13985,Saint Pierre and Miquelon,France,2020-03-31,0.0,0.0
13986,Saint Pierre and Miquelon,France,2020-04-01,0.0,0.0
13987,Saint Pierre and Miquelon,France,2020-04-02,0.0,0.0
13988,Saint Pierre and Miquelon,France,2020-04-03,0.0,0.0
13989,Saint Pierre and Miquelon,France,2020-04-04,0.0,0.0
13990,Saint Pierre and Miquelon,France,2020-04-05,1.0,0.0
13991,Saint Pierre and Miquelon,France,2020-04-06,1.0,0.0
13992,Saint Pierre and Miquelon,France,2020-04-07,1.0,0.0
13993,Saint Pierre and Miquelon,France,2020-04-08,1.0,0.0
13994,Saint Pierre and Miquelon,France,2020-04-09,1.0,0.0
13995,Saint Pierre and Miquelon,France,2020-04-10,1.0,0.0
13996,Saint Pierre and Miquelon,France,2020-04-11,1.0,0.0
13997,Saint Pierre and Miquelon,France,2020-04-12,1.0,0.0
13998,Saint Pierre and Miquelon,France,2020-04-13,1.0,0.0
13999,Saint Pierre and Miquelon,France,2020-04-14,1.0,0.0
14000,Saint Pierre and Miquelon,France,2020-04-15,1.0,0.0
14001,Saint Pierre and Miquelon,France,2020-04-16,1.0,0.0
14002,Saint Pierre and Miquelon,France,2020-04-17,1.0,0.0
14003,Saint Pierre and Miquelon,France,2020-04-18,1.0,0.0
14004,Saint Pierre and Miquelon,France,2020-04-19,1.0,0.0
14005,Saint Pierre and Miquelon,France,2020-04-20,1.0,0.0
14006,Saint Pierre and Miquelon,France,2020-04-21,1.0,0.0
14007,Saint Pierre and Miquelon,France,2020-04-22,1.0,0.0
14008,Saint Pierre and Miquelon,France,2020-04-23,1.0,0.0
14009,Saint Pierre and Miquelon,France,2020-04-24,1.0,0.0
14010,Saint Pierre and Miquelon,France,2020-04-25,1.0,0.0
14011,Saint Pierre and Miquelon,France,2020-04-26,1.0,0.0
14012,Saint Pierre and Miquelon,France,2020-04-27,1.0,0.0
14013,Saint Pierre and Miquelon,France,2020-04-28,1.0,0.0
14014,Saint Pierre and Miquelon,France,2020-04-29,1.0,0.0
14015,Saint Pierre and Miquelon,France,2020-04-30,1.0,0.0
14016,Saint Pierre and Miquelon,France,2020-05-01,1.0,0.0
14017,Saint Pierre and Miquelon,France,2020-05-02,1.0,0.0
14018,Saint Pierre and Miquelon,France,2020-05-03,1.0,0.0
14019,Saint Pierre and Miquelon,France,2020-05-04,1.0,0.0
14020,Saint Pierre and Miquelon,France,2020-05-05,1.0,0.0
14021,Saint Pierre and Miquelon,France,2020-05-06,1.0,0.0
14022,Saint Pierre and Miquelon,France,2020-05-07,1.0,0.0
14023,Saint Pierre and Miquelon,France,2020-05-08,1.0,0.0
14024,Saint Pierre and Miquelon,France,2020-05-09,1.0,0.0
14025,Saint Pierre and Miquelon,France,2020-05-10,1.0,0.0
14026,Saint Pierre and Miquelon,France,2020-05-11,1.0,0.0
14027,Saint Pierre and Miquelon,France,2020-05-12,1.0,0.0
14028,Saint Pierre and Miquelon,France,2020-05-13,1.0,0.0
14029,Saint Pierre and Miquelon,France,2020-05-14,1.0,0.0
14030,Saint Pierre and Miquelon,France,2020-05-15,1.0,0.0
14031,St Martin,France,2020-01-22,0.0,0.0
14032,St Martin,France,2020-01-23,0.0,0.0
14033,St Martin,France,2020-01-24,0.0,0.0
14034,St Martin,France,2020-01-25,0.0,0.0
14035,St Martin,France,2020-01-26,0.0,0.0
14036,St Martin,France,2020-01-27,0.0,0.0
14037,St Martin,France,2020-01-28,0.0,0.0
14038,St Martin,France,2020-01-29,0.0,0.0
14039,St Martin,France,2020-01-30,0.0,0.0
14040,St Martin,France,2020-01-31,0.0,0.0
14041,St Martin,France,2020-02-01,0.0,0.0
14042,St Martin,France,2020-02-02,0.0,0.0
14043,St Martin,France,2020-02-03,0.0,0.0
14044,St Martin,France,2020-02-04,0.0,0.0
14045,St Martin,France,2020-02-05,0.0,0.0
14046,St Martin,France,2020-02-06,0.0,0.0
14047,St Martin,France,2020-02-07,0.0,0.0
14048,St Martin,France,2020-02-08,0.0,0.0
14049,St Martin,France,2020-02-09,0.0,0.0
14050,St Martin,France,2020-02-10,0.0,0.0
14051,St Martin,France,2020-02-11,0.0,0.0
14052,St Martin,France,2020-02-12,0.0,0.0
14053,St Martin,France,2020-02-13,0.0,0.0
14054,St Martin,France,2020-02-14,0.0,0.0
14055,St Martin,France,2020-02-15,0.0,0.0
14056,St Martin,France,2020-02-16,0.0,0.0
14057,St Martin,France,2020-02-17,0.0,0.0
14058,St Martin,France,2020-02-18,0.0,0.0
14059,St Martin,France,2020-02-19,0.0,0.0
14060,St Martin,France,2020-02-20,0.0,0.0
14061,St Martin,France,2020-02-21,0.0,0.0
14062,St Martin,France,2020-02-22,0.0,0.0
14063,St Martin,France,2020-02-23,0.0,0.0
14064,St Martin,France,2020-02-24,0.0,0.0
14065,St Martin,France,2020-02-25,0.0,0.0
14066,St Martin,France,2020-02-26,0.0,0.0
14067,St Martin,France,2020-02-27,0.0,0.0
14068,St Martin,France,2020-02-28,0.0,0.0
14069,St Martin,France,2020-02-29,0.0,0.0
14070,St Martin,France,2020-03-01,0.0,0.0
14071,St Martin,France,2020-03-02,0.0,0.0
14072,St Martin,France,2020-03-03,0.0,0.0
14073,St Martin,France,2020-03-04,0.0,0.0
14074,St Martin,France,2020-03-05,0.0,0.0
14075,St Martin,France,2020-03-06,0.0,0.0
14076,St Martin,France,2020-03-07,0.0,0.0
14077,St Martin,France,2020-03-08,0.0,0.0
14078,St Martin,France,2020-03-09,2.0,0.0
14079,St Martin,France,2020-03-10,2.0,0.0
14080,St Martin,France,2020-03-11,2.0,0.0
14081,St Martin,France,2020-03-12,2.0,0.0
14082,St Martin,France,2020-03-13,2.0,0.0
14083,St Martin,France,2020-03-14,2.0,0.0
14084,St Martin,France,2020-03-15,2.0,0.0
14085,St Martin,France,2020-03-16,2.0,0.0
14086,St Martin,France,2020-03-17,2.0,0.0
14087,St Martin,France,2020-03-18,3.0,0.0
14088,St Martin,France,2020-03-19,4.0,0.0
14089,St Martin,France,2020-03-20,4.0,0.0
14090,St Martin,France,2020-03-21,4.0,0.0
14091,St Martin,France,2020-03-22,5.0,0.0
14092,St Martin,France,2020-03-23,8.0,0.0
14093,St Martin,France,2020-03-24,8.0,0.0
14094,St Martin,France,2020-03-25,11.0,0.0
14095,St Martin,France,2020-03-26,11.0,0.0
14096,St Martin,France,2020-03-27,11.0,0.0
14097,St Martin,France,2020-03-28,11.0,0.0
14098,St Martin,France,2020-03-29,11.0,0.0
14099,St Martin,France,2020-03-30,15.0,1.0
14100,St Martin,France,2020-03-31,15.0,1.0
14101,St Martin,France,2020-04-01,15.0,1.0
14102,St Martin,France,2020-04-02,22.0,1.0
14103,St Martin,France,2020-04-03,22.0,1.0
14104,St Martin,France,2020-04-04,24.0,2.0
14105,St Martin,France,2020-04-05,32.0,2.0
14106,St Martin,France,2020-04-06,32.0,2.0
14107,St Martin,France,2020-04-07,32.0,2.0
14108,St Martin,France,2020-04-08,32.0,2.0
14109,St Martin,France,2020-04-09,32.0,2.0
14110,St Martin,France,2020-04-10,32.0,2.0
14111,St Martin,France,2020-04-11,32.0,2.0
14112,St Martin,France,2020-04-12,32.0,2.0
14113,St Martin,France,2020-04-13,32.0,2.0
14114,St Martin,France,2020-04-14,32.0,2.0
14115,St Martin,France,2020-04-15,35.0,2.0
14116,St Martin,France,2020-04-16,35.0,2.0
14117,St Martin,France,2020-04-17,35.0,2.0
14118,St Martin,France,2020-04-18,37.0,2.0
14119,St Martin,France,2020-04-19,37.0,2.0
14120,St Martin,France,2020-04-20,37.0,2.0
14121,St Martin,France,2020-04-21,37.0,2.0
14122,St Martin,France,2020-04-22,38.0,2.0
14123,St Martin,France,2020-04-23,38.0,2.0
14124,St Martin,France,2020-04-24,38.0,3.0
14125,St Martin,France,2020-04-25,38.0,3.0
14126,St Martin,France,2020-04-26,38.0,3.0
14127,St Martin,France,2020-04-27,38.0,3.0
14128,St Martin,France,2020-04-28,38.0,3.0
14129,St Martin,France,2020-04-29,38.0,3.0
14130,St Martin,France,2020-04-30,38.0,3.0
14131,St Martin,France,2020-05-01,38.0,3.0
14132,St Martin,France,2020-05-02,38.0,3.0
14133,St Martin,France,2020-05-03,38.0,3.0
14134,St Martin,France,2020-05-04,38.0,3.0
14135,St Martin,France,2020-05-05,38.0,3.0
14136,St Martin,France,2020-05-06,38.0,3.0
14137,St Martin,France,2020-05-07,38.0,3.0
14138,St Martin,France,2020-05-08,38.0,3.0
14139,St Martin,France,2020-05-09,39.0,3.0
14140,St Martin,France,2020-05-10,39.0,3.0
14141,St Martin,France,2020-05-11,39.0,3.0
14142,St Martin,France,2020-05-12,39.0,3.0
14143,St Martin,France,2020-05-13,39.0,3.0
14144,St Martin,France,2020-05-14,39.0,3.0
14145,St Martin,France,2020-05-15,39.0,3.0
14146,,France,2020-01-22,0.0,0.0
14147,,France,2020-01-23,0.0,0.0
14148,,France,2020-01-24,2.0,0.0
14149,,France,2020-01-25,3.0,0.0
14150,,France,2020-01-26,3.0,0.0
14151,,France,2020-01-27,3.0,0.0
14152,,France,2020-01-28,4.0,0.0
14153,,France,2020-01-29,5.0,0.0
14154,,France,2020-01-30,5.0,0.0
14155,,France,2020-01-31,5.0,0.0
14156,,France,2020-02-01,6.0,0.0
14157,,France,2020-02-02,6.0,0.0
14158,,France,2020-02-03,6.0,0.0
14159,,France,2020-02-04,6.0,0.0
14160,,France,2020-02-05,6.0,0.0
14161,,France,2020-02-06,6.0,0.0
14162,,France,2020-02-07,6.0,0.0
14163,,France,2020-02-08,11.0,0.0
14164,,France,2020-02-09,11.0,0.0
14165,,France,2020-02-10,11.0,0.0
14166,,France,2020-02-11,11.0,0.0
14167,,France,2020-02-12,11.0,0.0
14168,,France,2020-02-13,11.0,0.0
14169,,France,2020-02-14,11.0,0.0
14170,,France,2020-02-15,12.0,1.0
14171,,France,2020-02-16,12.0,1.0
14172,,France,2020-02-17,12.0,1.0
14173,,France,2020-02-18,12.0,1.0
14174,,France,2020-02-19,12.0,1.0
14175,,France,2020-02-20,12.0,1.0
14176,,France,2020-02-21,12.0,1.0
14177,,France,2020-02-22,12.0,1.0
14178,,France,2020-02-23,12.0,1.0
14179,,France,2020-02-24,12.0,1.0
14180,,France,2020-02-25,14.0,1.0
14181,,France,2020-02-26,18.0,2.0
14182,,France,2020-02-27,38.0,2.0
14183,,France,2020-02-28,57.0,2.0
14184,,France,2020-02-29,100.0,2.0
14185,,France,2020-03-01,130.0,2.0
14186,,France,2020-03-02,191.0,3.0
14187,,France,2020-03-03,204.0,4.0
14188,,France,2020-03-04,285.0,4.0
14189,,France,2020-03-05,377.0,6.0
14190,,France,2020-03-06,653.0,9.0
14191,,France,2020-03-07,949.0,11.0
14192,,France,2020-03-08,1126.0,19.0
14193,,France,2020-03-09,1209.0,19.0
14194,,France,2020-03-10,1784.0,33.0
14195,,France,2020-03-11,2281.0,48.0
14196,,France,2020-03-12,2281.0,48.0
14197,,France,2020-03-13,3661.0,79.0
14198,,France,2020-03-14,4469.0,91.0
14199,,France,2020-03-15,4499.0,91.0
14200,,France,2020-03-16,6633.0,148.0
14201,,France,2020-03-17,7652.0,148.0
14202,,France,2020-03-18,9043.0,148.0
14203,,France,2020-03-19,10871.0,243.0
14204,,France,2020-03-20,12612.0,450.0
14205,,France,2020-03-21,14282.0,562.0
14206,,France,2020-03-22,16018.0,674.0
14207,,France,2020-03-23,19856.0,860.0
14208,,France,2020-03-24,22304.0,1100.0
14209,,France,2020-03-25,25233.0,1331.0
14210,,France,2020-03-26,29155.0,1696.0
14211,,France,2020-03-27,32964.0,1995.0
14212,,France,2020-03-28,37575.0,2314.0
14213,,France,2020-03-29,40174.0,2606.0
14214,,France,2020-03-30,44550.0,3024.0
14215,,France,2020-03-31,52128.0,3523.0
14216,,France,2020-04-01,56989.0,4403.0
14217,,France,2020-04-02,59105.0,5387.0
14218,,France,2020-04-03,64338.0,6507.0
14219,,France,2020-04-04,68605.0,7560.0
14220,,France,2020-04-05,70478.0,8078.0
14221,,France,2020-04-06,74390.0,8911.0
14222,,France,2020-04-07,78167.0,10328.0
14223,,France,2020-04-08,82048.0,10869.0
14224,,France,2020-04-09,86334.0,12210.0
14225,,France,2020-04-10,90676.0,13197.0
14226,,France,2020-04-11,93790.0,13832.0
14227,,France,2020-04-12,120633.0,14393.0
14228,,France,2020-04-13,124298.0,14967.0
14229,,France,2020-04-14,129257.0,15712.0
14230,,France,2020-04-15,132473.0,17148.0
